Model,Category,Success_Rate,Avg_Latency_All,Avg_Latency_Success,Count
GNN,high_latency_tolerance,0.8933448703961476,58.607982181566655,51.761528894437184,26581
GNN,low_latency,0.8593227471042899,30.7507376531306,18.11476886263681,45153
GNN,ultra_low_latency,0.5012389185617532,12.541324553974475,8.802959067089635,18161
GNN+LSTM(10),high_latency_tolerance,0.8947744629622663,58.35625933785088,51.59848902412722,26581
GNN+LSTM(10),low_latency,0.8617146147542799,30.567999011002136,18.088533567950666,45153
GNN+LSTM(10),ultra_low_latency,0.6692913385826772,10.49386832428268,8.293194489488961,18161
GNN+LSTM(20),high_latency_tolerance,0.8924419698280727,58.495035983056354,51.57470454115587,26581
GNN+LSTM(20),low_latency,0.8616260270635395,30.746132469716176,18.352864589132587,45153
GNN+LSTM(20),ultra_low_latency,0.4979351357304113,12.77677535380988,8.33330910658567,18161
GNN+LSTM(3),high_latency_tolerance,0.8942477709642226,58.638476975729596,51.86765349363999,26581
GNN+LSTM(3),low_latency,0.8634420747237171,30.59372442099049,18.321498592778482,45153
GNN+LSTM(3),ultra_low_latency,0.5297615770056715,12.271811195994559,8.12594744313858,18161
GNN+LSTM(30),high_latency_tolerance,0.8910876189759602,58.54897626226012,51.53999453275759,26581
GNN+LSTM(30),low_latency,0.8634642216464022,30.794931628878444,18.505168550689255,45153
GNN+LSTM(30),ultra_low_latency,0.3833489345300369,13.66541753836128,9.547706954256146,18161
GNN+Trans(10),high_latency_tolerance,0.8930062826831195,58.57815636539611,51.710335663979244,26581
GNN+Trans(10),low_latency,0.8629326955019601,30.381226358167375,18.038926973828353,45153
GNN+Trans(10),ultra_low_latency,0.6117504542701393,11.245718190996971,8.525142233661803,18161
GNN+Trans(20),high_latency_tolerance,0.8945111169632444,58.49661397323094,51.73143914105686,26581
GNN+Trans(20),low_latency,0.8634420747237171,30.389691387974285,18.039572880210336,45153
GNN+Trans(20),ultra_low_latency,0.4849402565937999,12.658526681133084,8.89155734698911,18161
GNN+Trans(3),high_latency_tolerance,0.8938339415371882,58.16134616361035,51.29975692030836,26581
GNN+Trans(3),low_latency,0.8589683963413284,30.612445589282974,17.84231230760119,45153
GNN+Trans(3),ultra_low_latency,0.6318484664941358,10.984355517585596,8.248882595842442,18161
GNN+Trans(30),high_latency_tolerance,0.8933072495391445,58.552252327004204,51.70487682141306,26581
GNN+Trans(30),low_latency,0.8622018470533519,30.86117209485354,18.435916017162903,45153
GNN+Trans(30),ultra_low_latency,0.2694785529431199,15.458751389043734,9.101122967183667,18161
