ACN_0,ACN_1,DCN_0,DCN_1,DCN_10,DCN_11,DCN_12,DCN_13,DCN_14,DCN_15,DCN_16,DCN_17,DCN_2,DCN_3,DCN_4,DCN_5,DCN_6,DCN_7,DCN_8,DCN_9,EC_0,cloud_usage
0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0
0.0,0.0,0.09108531627715633,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0
0.0,0.0,0.09108531627715633,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.03297161700973095,0.0,0.09108531627715633,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.08301605369477194,0.0,0.09108531627715633,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.1111439851746362,0.0,0.09108531627715633,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.12636664043567447,0.0,0.09108531627715633,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.16273027679931085,0.0,0.09108531627715633,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.19909391316294722,0.0,0.09108531627715633,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.2354575495265836,0.0,0.09108531627715633,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.2568455511934983,0.0,0.09108531627715633,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.29320918755713465,0.0,0.09108531627715633,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.32957282392077103,0.0,0.09108531627715633,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.3659364602844074,0.0,0.09108531627715633,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.42153319959729696,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.45481060082233893,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.4911742371859753,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.5191020399003922,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.5554656762640284,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.5821280025518409,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.614852405312023,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.6130330088305409,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.6437391986268189,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.6801028349904553,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.7164664713540917,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.7528301077177281,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.7891937440813643,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.7891937440813643,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.8255573804450007,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.8596129731656237,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.9018016413756538,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.9017363179243139,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.940484221452082,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.9768478578157184,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.022222222222222254,0
0.940484221452082,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.5119889218544379,0.022222222222222254,0
0.9768478578157184,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.5119889218544379,0.022222222222222254,0
0.9768478578157184,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.8669016861196741,0.022222222222222254,0
0.9768478578157184,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.19999999999999996,0.0,0.8669016861196741,0.022222222222222254,0
0.9768478578157184,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20081620954711044,0.19999999999999996,0.0,0.8669016861196741,0.022222222222222254,0
0.9768478578157184,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2759657333689315,0.19999999999999996,0.0,0.8669016861196741,0.022222222222222254,0
0.9768478578157184,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37596573336893147,0.19999999999999996,0.0,0.8669016861196741,0.022222222222222254,0
0.8959112860779201,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47596573336893144,0.19999999999999996,0.0,0.8669016861196741,0.022222222222222254,0
0.9322749224415564,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47596573336893144,0.19999999999999996,0.0,0.8669016861196741,0.022222222222222254,0
0.9631767056671868,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47596573336893144,0.19999999999999996,0.0,0.8669016861196741,0.022222222222222254,0
0.9995403420308232,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47596573336893144,0.19999999999999996,0.0,0.8669016861196741,0.022222222222222254,0
0.9631767056671868,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5759657333689314,0.19999999999999996,0.0,0.5119889218544379,0.022222222222222254,0
0.9817081705903892,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5759657333689314,0.19999999999999996,0.0,0.5119889218544379,0.022222222222222254,0
0.9817081705903892,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5759657333689314,0.19999999999999996,0.0,0.7684788587404405,0.022222222222222254,0
0.9316637339053482,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5751495238218209,0.19999999999999996,0.0,0.7684788587404405,0.0,0
0.9680273702689846,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5751495238218209,0.19999999999999996,0.0,0.7684788587404405,0.0,0
0.9680273702689846,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491732563098542,0.19999999999999996,0.0,0.7684788587404405,0.0,0
0.9680273702689846,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491732563098542,0.19999999999999996,0.0,0.7684788587404405,0.0,0
0.9316637339053482,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7491732563098543,0.19999999999999996,0.0,0.7684788587404405,0.0,0
0.9569843229732433,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7491732563098543,0.19999999999999996,0.0,0.7684788587404405,0.0,0
0.9933479593368797,0.0,0.09108531627715633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7491732563098543,0.19999999999999996,0.0,0.7684788587404405,0.0,0
