Model,Category,Success_Rate,Avg_Latency_All,Avg_Latency_Success,Count
GNN,high_latency_tolerance,1.0,20.462460604275105,20.462460604275105,21068
GNN,low_latency,0.9892606128760191,16.8619521202395,16.676661541711713,35570
GNN,ultra_low_latency,0.8223042630259125,8.83419612952973,7.82703681986548,14356
GNN+LSTM(10),high_latency_tolerance,1.0,20.040311820779323,20.040311820779323,21068
GNN+LSTM(10),low_latency,0.9902727017149283,16.653332513492206,16.48991756139521,35570
GNN+LSTM(10),ultra_low_latency,0.8391613262747284,8.778428842952858,7.891367006696514,14356
GNN+LSTM(20),high_latency_tolerance,1.0,20.339488024141918,20.339488024141918,21068
GNN+LSTM(20),low_latency,0.9899634523474838,16.653403667794002,16.483761083859672,35570
GNN+LSTM(20),ultra_low_latency,0.8528141543605461,8.387395602832106,7.47536046424497,14356
GNN+LSTM(3),high_latency_tolerance,1.0,20.852918908412594,20.852918908412594,21068
GNN+LSTM(3),low_latency,0.9878268203542311,17.093286133651784,16.88935935234548,35570
GNN+LSTM(3),ultra_low_latency,0.8685567010309279,8.301743435839144,7.614275943910077,14356
GNN+LSTM(30),high_latency_tolerance,1.0,20.306373719373795,20.306373719373795,21068
GNN+LSTM(30),low_latency,0.9898509980320495,16.89058227589487,16.722078252729013,35570
GNN+LSTM(30),ultra_low_latency,0.6338813039843968,10.977336979973627,8.468042052934514,14356
GNN+Trans(10),high_latency_tolerance,1.0,20.599681754655396,20.599681754655396,21068
GNN+Trans(10),low_latency,0.9891200449817261,16.853989580832827,16.67132563020971,35570
GNN+Trans(10),ultra_low_latency,0.7803705767623293,9.285147678662074,7.941358638432803,14356
GNN+Trans(20),high_latency_tolerance,1.0,20.40928569125941,20.40928569125941,21068
GNN+Trans(20),low_latency,0.9902445881360697,16.475468481533643,16.30850351889026,35570
GNN+Trans(20),ultra_low_latency,0.8693925884647534,8.27698193876618,7.5965171372924605,14356
GNN+Trans(3),high_latency_tolerance,1.0,20.516207551836036,20.516207551836036,21068
GNN+Trans(3),low_latency,0.9896542029800394,17.048813294863617,16.875929767643058,35570
GNN+Trans(3),ultra_low_latency,0.6712872666480914,10.649252809448813,8.902728818581256,14356
GNN+Trans(30),high_latency_tolerance,1.0,20.67862937181067,20.67862937181067,21068
GNN+Trans(30),low_latency,0.9887826820354231,16.95220273289371,16.763812408055102,35570
GNN+Trans(30),ultra_low_latency,0.8156171635553079,8.930597043151659,7.942384127122605,14356
