Model,Category,Success_Rate,Avg_Latency_All,Avg_Latency_Success,Count
All-Cloud,high_latency_tolerance,0.6604479378758464,117.71414748471248,118.1122989378977,42238
All-Cloud,low_latency,0.0,114.45510250372267,,72192
All-Cloud,ultra_low_latency,0.0,106.82371727610936,,28730
All-Local,high_latency_tolerance,0.909181305933046,46.88219521424514,39.87732975607209,42238
All-Local,low_latency,0.7918190381205674,34.74128379804891,14.300481080943943,72192
All-Local,ultra_low_latency,0.8924121127741037,9.434228936394781,6.292876451693173,28730
GNN,high_latency_tolerance,1.0,20.67862498293259,20.67862498293259,42238
GNN,low_latency,0.9873116134751773,17.1410335121542,16.909822845866774,72192
GNN,ultra_low_latency,0.7848242255482074,9.224144728693185,8.140088502303085,28730
GNN+LSTM(10),high_latency_tolerance,1.0,20.624088098388718,20.624088098388718,42238
GNN+LSTM(10),low_latency,0.9876856161347518,17.0019443418168,16.786642787538497,72192
GNN+LSTM(10),ultra_low_latency,0.8552384267316394,8.477672029544262,7.667058358877107,28730
GNN+LSTM(20),high_latency_tolerance,1.0,20.824092758983326,20.824092758983326,42238
GNN+LSTM(20),low_latency,0.9868683510638298,17.160121703066718,16.927229917512772,72192
GNN+LSTM(20),ultra_low_latency,0.8429168116950922,8.49725862012745,7.502716386504786,28730
GNN+LSTM(3),high_latency_tolerance,1.0,21.450126040663235,21.450126040663235,42238
GNN+LSTM(3),low_latency,0.9826296542553191,18.699610116771016,18.432832334240903,72192
GNN+LSTM(3),ultra_low_latency,0.5228332753219631,12.434126603321891,9.28610650122343,28730
GNN+LSTM(30),high_latency_tolerance,1.0,20.57957550129288,20.57957550129288,42238
GNN+LSTM(30),low_latency,0.9865497562056738,16.5742311479428,16.326759256289627,72192
GNN+LSTM(30),ultra_low_latency,0.8576052906369649,8.386748895801322,7.606993641999466,28730
GNN+Trans(10),high_latency_tolerance,1.0,21.154777241585126,21.154777241585126,42238
GNN+Trans(10),low_latency,0.9862727171985816,17.097433095609915,16.853265386898446,72192
GNN+Trans(10),ultra_low_latency,0.8613644274277759,8.363085725895022,7.639191015458528,28730
GNN+Trans(20),high_latency_tolerance,1.0,21.393658526139347,21.393658526139347,42238
GNN+Trans(20),low_latency,0.9856909352836879,17.158530674869887,16.908887024160038,72192
GNN+Trans(20),ultra_low_latency,0.8644622345979812,8.313239015036817,7.614193075297024,28730
GNN+Trans(3),high_latency_tolerance,1.0,20.801767397520017,20.801767397520017,42238
GNN+Trans(3),low_latency,0.9862311613475178,17.119018791348008,16.87483298752263,72192
GNN+Trans(3),ultra_low_latency,0.8431952662721893,8.59997043500202,7.7409917537213095,28730
GNN+Trans(30),high_latency_tolerance,1.0,20.64556495517219,20.64556495517219,42238
GNN+Trans(30),low_latency,0.9872700576241135,16.890153538797165,16.660905410490585,72192
GNN+Trans(30),ultra_low_latency,0.8561085972850678,8.4300747779372,7.675899498372725,28730
Lowest Utilization First,high_latency_tolerance,1.0,23.957314322584086,23.957314322584086,42238
Lowest Utilization First,low_latency,0.9604526817375887,20.58496236464767,19.99245389034197,72192
Lowest Utilization First,ultra_low_latency,0.48893143056038985,12.64926850562957,9.488878236059804,28730
Random,high_latency_tolerance,0.9728443581608978,31.72109124033995,29.338885192956933,42238
Random,low_latency,0.8968999335106383,26.7972461608211,20.16142924612237,72192
Random,ultra_low_latency,0.44552732335537765,17.35008720148438,9.467021356059568,28730
